evid,orid,arid,commid,datetime,sta,net,auth,subsource,channel,channelsrc,seedchan,location,iphase,qual,clockqual,clockcorr,ccset,fm,ema,azimuth,slow,deltim,delinc,delaz,delslo,quality,snr,rflag,lddate,seaz,delta,wgt,timeres
61860022,3200653,16068888,,1659619392.9527898,BRAV,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,233.37470466016873,38.04141668177774,1.23,-0.34
61860022,3200653,16068893,,1659619393.6190977,SP2,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,327.85898648307733,39.12801808785707,1.23,-0.61
61860022,3200653,16068918,,1659619394.0633032,OBSR,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 14:06:27.708506,163.4058516876256,41.635340011305146,1.64,0.29
61860022,3200653,16068933,,1659619394.0378158,SIFT,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 14:06:27.708506,178.13771870637095,43.5885932159522,1.64,0.01
61860022,3200653,16068938,,1659619399.998178,SIFT,CC,UW,Jiggle,"","",BHE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 14:06:27.708506,178.13771870637095,43.5885932159522,0.82,0.02
61860022,3200653,16068943,,1659619393.9868414,SPFR,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 14:06:27.708506,220.27235938232855,45.20050169377903,0.82,-0.27
61860022,3200653,16068948,,1659619394.5366366,PR05,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,177.84157315333346,46.39462158476437,1.23,0.12
61860022,3200653,16068953,,1659619400.8793066,PR05,CC,UW,Jiggle,"","",BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,177.84157315333346,46.39462158476437,1.23,0.2
61860022,3200653,16068958,,1659619401.9388456,RCM,UW,UW,Jiggle,"","",HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 14:06:27.708506,158.86888536606614,50.399703311329056,0.82,-0.05
61860022,3200653,16068973,,1659619395.9384322,PARA,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,161.57164270084786,55.32020715086978,1.22,0.26
61860022,3200653,16068988,,1659619403.3770516,GTWY,CC,UW,Jiggle,"","",BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 14:06:27.708506,175.8369341224211,57.80608772591751,1.2,-0.16
61860022,3200653,16068993,,1659619389.9898043,STOR,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,189.2800320888449,7.950694903130602,1.64,-0.63
61860022,3200653,16068998,,1659619389.960864,RAW,UW,UW,Jiggle,"","",ENZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,18.704480729422187,9.202614112220905,1.64,-0.59
61860022,3200653,16069003,,1659619392.9597847,RAW,UW,UW,Jiggle,"","",ENE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,18.704480729422187,9.202614112220905,0.39,-0.83
61860022,3200653,16069008,,1659619390.5149999,TAPPS,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,254.248494769027,12.967346543964167,1.64,0.1
61860022,3200653,16069013,,1659619394.1153483,TAPPS,UW,UW,Jiggle,"","",HNN,  ,S,i,,,,..,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,254.248494769027,12.967346543964167,1.64,0.56
61860022,3200653,16069018,,1659619390.5801325,GSM,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,114.58914998535317,14.60447724469712,1.64,-0.18
61860022,3200653,16069023,,1659619395.4646814,CUBS,UW,UW,Jiggle,"","",HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,349.0648063795227,16.834955282324216,0,1.3
61860022,3200653,16069028,,1659619390.8053226,LION,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,301.76405617802067,17.725633225511856,1.23,-0.04
61860022,3200653,16069033,,1659619391.0598934,PEAT,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,330.6098215718878,18.9438609832216,1.23,0.1
61860022,3200653,16069038,,1659619391.0701914,TEHA,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,229.48635602792513,22.336797240963474,1.23,-0.26
61860022,3200653,16069043,,1659619391.2305436,RATT,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,34.456267930900594,22.509670364764002,1.64,-0.12
61860022,3200653,16069048,,1659619395.0495787,RATT,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,34.456267930900594,22.509670364764002,1.23,-0.16
61860022,3200653,16069053,,1659619391.77,KNEL,UW,UW,Jiggle,"","",ENZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,302.7927763773729,25.087362172103937,0.82,0.12
61860022,3200653,16069058,,1659619396.5452101,PAYL,UW,UW,Jiggle,"","",HNN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,254.26594945007167,26.78458266400549,0.82,0.04
61860022,3200653,16069063,,1659619391.7496405,ELW,UW,UW,Jiggle,"","",ENZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,15.882588229709256,27.222898518577555,1.23,-0.25
61860022,3200653,16069068,,1659619396.0605597,ELW,UW,UW,Jiggle,"","",ENN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,15.882588229709256,27.222898518577555,1.23,-0.31
61860022,3200653,16069073,,1659619396.8045137,SACA,UW,UW,Jiggle,"","",HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,287.75570195541513,27.42522159214179,0.82,0.56
61860022,3200653,16069078,,1659619392.0104876,MPL,UW,UW,Jiggle,"","",ENZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,325.6131190768709,28.31454760777464,0.82,-0.54
61860022,3200653,16069083,,1659619392.1200001,HICC,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,300.737027731809,28.669872818096366,0.82,-0.5
61860022,3200653,16069088,,1659619397.0452955,HICC,UW,UW,Jiggle,"","",HNN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,300.737027731809,28.669872818096366,0.82,-0.42
61860022,3200653,16069093,,1659619391.8792922,PCEP,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,235.96257104721803,29.167207732249196,1.64,-0.4
61860022,3200653,16069098,,1659619396.799888,CARB,CC,UW,Jiggle,"","",BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,184.8425773619446,30.168464993593002,1.23,-0.03
61860022,3200653,16069103,,1659619392.6180353,VOIT,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,181.54668422136513,32.51817350777773,1.23,0.06
61860022,3200653,16069108,,1659619397.3779676,VOIT,CC,UW,Jiggle,"","",BHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,181.54668422136513,32.51817350777773,1.23,0.02
61860022,3200653,16069113,,1659619392.1808748,GHW,UW,UW,Jiggle,"","",ENZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,223.50200639940945,33.232043062269206,1.64,-0.47
61860022,3200653,16069118,,1659619392.7405047,STYX,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,194.12182466921027,33.80962710603477,1.23,0.02
61860022,3200653,16069123,,1659619392.455565,HAWK,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,255.58031078319812,33.83681076373711,0.82,-0.28
61860022,3200653,16069128,,1659619392.9998202,NMDY,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,306.5549444288267,34.97360020508368,1.23,0.12
61860022,3200653,16069133,,1659619398.6246681,NMDY,UW,UW,Jiggle,"","",HNN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,306.5549444288267,34.97360020508368,1.18,0.69
61860022,3200653,16069138,,1659619392.8754246,BRPT,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,277.8289861004452,35.35541763972988,0.82,-0.06
61860022,3200653,16069143,,1659619398.5302024,BRPT,UW,UW,Jiggle,"","",HNN,  ,S,i,,,,..,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,277.8289861004452,35.35541763972988,1.64,0.49
61860022,3200653,16069148,,1659619392.4178143,B941,PB,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,211.83201007683314,35.54688949376323,1.64,-0.18
61860022,3200653,16069153,,1659619393.41075,PNLK2,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,352.8250516877915,35.98303957050307,0.82,0.41
61860022,3200653,16069158,,1659619399.01,PNLK2,UW,UW,Jiggle,"","",HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,352.8250516877915,35.98303957050307,0.15,0.86
61860022,3200653,16069163,,1659619398.5004258,BRAV,UW,UW,Jiggle,"","",HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,233.37470466016873,38.04141668177774,1.23,-0.16
61860022,3200653,16069168,,1659619393.458904,UPS,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,271.05757480206097,38.6271623367003,0.82,-0.38
61860022,3200653,16069173,,1659619399.6513214,UPS,UW,UW,Jiggle,"","",HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,271.05757480206097,38.6271623367003,0.82,0.01
61860022,3200653,16069178,,1659619393.6392977,RUSH,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,176.98156820217946,39.596158522842906,1.23,0.15
61860022,3200653,16069183,,1659619393.5409012,VVHS,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2022-08-04 19:03:38.967036,296.86704248064484,40.7710447265468,0.41,-0.41
61860022,3200653,16069188,,1659619400.1445172,OBSR,CC,UW,Jiggle,"","",BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,163.4058516876256,41.635340011305146,1.23,0.62
61860022,3200653,16069193,,1659619394.099699,FMW,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,147.0472129300092,41.92194690525863,1.64,0.21
61860022,3200653,16069198,,1659619399.9099998,FMW,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,147.0472129300092,41.92194690525863,1.23,0.18
61860022,3200653,16069203,,1659619394.1799998,MAC,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,268.40231407163526,42.28459258384897,1.23,0.31
61860022,3200653,16069208,,1659619401.1006021,MAC,UW,UW,Jiggle,"","",HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,268.40231407163526,42.28459258384897,0,1.4
61860022,3200653,16069213,,1659619394.2194147,UPL,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,263.73812465864296,43.633144309375766,1.23,0.16
61860022,3200653,16069218,,1659619400.4807048,COWS,UW,UW,Jiggle,"","",ENZ,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,3.8895784533170854,45.354252591772976,1.23,0.07
61860022,3200653,16069223,,1659619394.650719,COWS,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,3.8895784533170854,45.354252591772976,1.64,0.38
61860022,3200653,16069228,,1659619394.0291817,PCFR,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,230.25271942787262,46.45886679902557,1.64,-0.49
61860022,3200653,16069233,,1659619395.0098655,RER,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,168.58371665814184,49.86152565071555,1.64,0.07
61860022,3200653,16069238,,1659619395.380492,RCM,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,158.86888536606614,50.399703311329056,1.64,0.22
61860022,3200653,16069243,,1659619395.3608127,PANH,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,150.57616449051386,50.9577516109263,1.23,0.3
61860022,3200653,16069248,,1659619395.3608127,TLW1,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,23.670147708889147,52.7680669464662,0.82,0.05
61860022,3200653,16069253,,1659619395.3608127,TOLT,UW,UW,Jiggle,"","",ENZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,23.532239868252304,52.92451293785682,1.23,0.02
61860022,3200653,16069258,,1659619402.2305205,TOLT,UW,UW,Jiggle,"","",ENE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,23.532239868252304,52.92451293785682,1.23,-0.08
61860022,3200653,16069263,,1659619403.0996888,PARA,CC,UW,Jiggle,"","",BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,161.57164270084786,55.32020715086978,1.22,0.18
61860022,3200653,16069268,,1659619395.98071,GTWY,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,175.8369341224211,57.80608772591751,1.2,-0.05
61860022,3200653,16069273,,1659619396.0397477,LO2,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,167.65603738018694,57.8183368901975,1.6,0.1
61860022,3200653,16069278,,1659619403.1406872,LON,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,167.65613450220815,57.818429430347685,1.2,-0.24
61860022,3200653,16069283,,1659619396.2398205,YELM,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,233.14099808252794,58.73199523711213,1.58,0.07
61860022,3200653,16069288,,1659619396.3201776,KAUT,CC,UW,Jiggle,"","",BHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,171.5542427348264,59.39359524069404,0.79,0.07
61860022,3200653,16069293,,1659619403.8393016,KAUT,CC,UW,Jiggle,"","",BHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,171.5542427348264,59.39359524069404,0.79,-0.09
61860022,3200653,16069298,,1659619396.280819,LACKA,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,220.91491704727667,59.724653572188885,1.17,-0.03
61860022,3200653,16069303,,1659619396.84,TKEY,UW,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,261.90770212250277,61.046416351274196,0.77,0.32
61860022,3200653,16069308,,1659619396.984353,TORK,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,252.50519368023566,62.329127921185176,1.12,0.28
61860022,3200653,16069313,,1659619396.94,BHW,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,355.9453983748765,64.3695110764315,1.08,-0.19
61860022,3200653,16069318,,1659619405.0102186,BHW,UW,UW,Jiggle,"","",HHE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,355.9453983748765,64.3695110764315,0.72,-0.49
61860022,3200653,16069323,,1659619397.479615,OPCH,CC,UW,Jiggle,"","",BHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,152.45967826447247,66.04392720938569,1.39,0.27
61860022,3200653,16069328,,1659619405.6202762,OPCH,CC,UW,Jiggle,"","",BHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,152.45967826447247,66.04392720938569,1.04,-0.02
61860022,3200653,16069333,,1659619397.88468,SKYK,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,42.21130779614816,67.90717348762514,0.99,0.39
61860022,3200653,16069338,,1659619406.005662,SKYK,UW,UW,Jiggle,"","",HNE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,42.21130779614816,67.90717348762514,0.99,-0.13
61860022,3200653,16069343,,1659619397.7895637,LAYC,UW,UW,Jiggle,"","",HNZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,249.155066627388,68.45857119209126,0.64,0.21
61860022,3200653,16069348,,1659619397.399258,GMW,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2022-08-04 19:03:38.967036,298.0819458073049,69.21174840943127,0.31,-0.3
61860022,3200653,16069353,,1659619397.6895273,GNW,UW,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,298.1958253078449,72.62955397692642,0.55,-0.29
61860022,3200653,16069358,,1659619398.79,KNGST,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,326.23137633261723,72.94396878058177,0.82,0.58
61860022,3200653,16069363,,1659619398.6406925,TUMW,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,248.83744411278767,76.45867814940416,0.69,-0.1
61860022,3200653,16069368,,1659619399.280269,EAGLE,UW,UW,Jiggle,"","",HHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,270.29916661690334,77.47958913107334,0.44,0.38
61860022,3200653,16069373,,1659619410.010395,EAGLE,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,270.29916661690334,77.47958913107334,0,1.36
61860022,3200653,16069378,,1659619399.0703566,EGRN,UW,UW,Jiggle,"","",ENZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,255.0762224410287,78.55752348529766,0.62,-0.13
61860022,3200653,16069383,,1659619400.1395974,SALO,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,338.8161096051796,82.6996107166427,0.47,0.52
61860022,3200653,16069388,,1659619400.42,WPEQ,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,148.81811001684298,83.69905867461458,0.43,0.65
61860022,3200653,16069393,,1659619410.95,WPEQ,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,148.81811001684298,83.69905867461458,0.32,0.75
61860022,3200653,16069398,,1659619399.929685,TRFA,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,245.03591253060688,85.3594616383179,0.37,-0.11
61860022,3200653,16069403,,1659619400.2904718,PUPY,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,188.93598866766862,85.89698475101638,0.24,0.21
61860022,3200653,16069408,,1659619400.859531,CINE,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-04 19:03:38.967036,210.3076487143535,90.22448461705095,0.3,0.14
61860022,3200653,16069413,,1659619400.7348955,MCLN,UW,UW,Jiggle,"","",HNZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,255.73432153010413,91.13258969297745,0.19,-0.15
61860022,3200653,16069418,,1659619400.6807775,HDW,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-04 19:03:38.967036,298.40025421770474,92.28136862226914,0.11,-0.23
61860022,3200653,16069423,,1659619401.2006383,CPW,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,250.6658471773061,93.73168676559136,0.13,-0.14
61860022,3200653,16069428,,1659619412.8196118,CPW,UW,UW,Jiggle,"","",ENE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,250.6658471773061,93.73168676559136,0.13,-0.17
61860022,3200653,16069433,,1659619401.75,RRHS,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.3,,,,0.25,,H,2022-08-04 19:03:38.967036,238.19027811957397,95.82428463433438,0.03,0.19
61860022,3200653,16069438,,1659619401.7795372,PAN4H,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,265.1103214285083,98.44379249561312,0.04,-0.17
61860022,3200653,16069443,,1659619402.0206082,DOORS,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,257.3313470987106,99.80607619980171,0.03,-0.13
61860022,3200653,16069448,,1659619414.3201568,DOORS,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,257.3313470987106,99.80607619980171,0.03,-0.11
61860022,3200653,16069453,,1659619402.6093466,COWL,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-04 19:03:38.967036,211.62980803956648,101.14754316704737,0.02,0.3
61862977,3208083,16084413,,1660397513.6476169,BICK,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-13 13:49:39.467635,129.025712812365,16.117300044915822,1.83,-0.06
61862977,3208083,16084418,,1660397516.377792,BICK,UW,UW,Jiggle,"","",HHN,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-13 13:49:39.467635,129.025712812365,16.117300044915822,1.37,-0.31
61862977,3208083,16084423,,1660397514.1392689,TRW,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-13 13:49:39.467635,349.88604343562406,18.137266190507667,1.83,0.14
61862977,3208083,16084428,,1660397516.5897563,BLT,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-13 13:49:39.467635,133.72362556264704,34.755734931947465,1.83,0.02
61862977,3208083,16084433,,1660397517.9591517,YA2,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.03,,,,1,,H,2022-08-13 13:49:39.467635,357.0572459652565,43.98268855680591,1.83,-0.04
61862977,3208083,16084443,,1660397525.2655532,UGSD,UW,UW,Jiggle,"",SEED,HNE,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-13 13:49:39.467635,2.08567236370709,47.28613147657502,0.92,0.02
61862977,3208083,16084458,,1660397519.3387313,MOX,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-13 13:49:39.467635,17.324336592161387,51.93300569965857,1.37,0.1
61862977,3208083,16084463,,1660397521.408995,PAT2,UW,UW,Jiggle,"","",EHZ,  ,P,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-13 13:49:39.467635,115.36093110555981,63.72329551610083,0.92,0.3
61862977,3208083,16084483,,1660397521.92,NAC,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,d.,,,,0.06,,,,0.75,,H,2022-08-13 13:49:39.467635,339.79714046480683,71.323295308601,0,-0.8
61862977,3208083,16084508,,1660397523.2188148,RSW,UW,UW,Jiggle,EHZ,SEED,EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-13 13:49:39.467635,66.97802403852342,75.75903207351648,1.25,0.13
61862977,3208083,16084518,,1660397526.3896554,MOX,UW,UW,Jiggle,"","",HHE,  ,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-13 14:01:09.248885,17.324336592161387,51.93300569965857,1.37,-0.14
61862977,3208083,16084523,,1660397523.0588286,SNI,UW,UW,Jiggle,"","",EHZ,  ,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-13 14:01:09.248885,59.92077383624155,74.41795445679794,1.27,0.17
61862977,3208083,16084528,,1660397523.707052,NIKE,UW,UW,Jiggle,"","",HHZ,  ,P,i,,,,c.,,,,0.03,,,,1,,H,2022-08-13 14:01:09.248885,68.4083732821847,79.91750075575202,1.54,0.06
61862977,3208083,16084533,,1660397534.0757332,NIKE,UW,UW,Jiggle,"","",HHN,  ,S,e,,,,..,,,,0.15,,,,0.5,,H,2022-08-13 14:01:09.248885,68.4083732821847,79.91750075575202,0.77,-0.3
61862977,3208083,16084538,,1660397523.724415,HAWA,US,UW,Jiggle,"","",BHZ,00,P,i,,,,c.,,,,0.06,,,,0.75,,H,2022-08-13 14:01:09.248885,68.36406408689919,79.94358445318296,1.15,0.07
61862977,3208083,16084543,,1660397534.0988839,HAWA,US,UW,Jiggle,"","",BH1,00,S,i,,,,..,,,,0.06,,,,0.75,,H,2022-08-13 14:01:09.248885,68.36406408689919,79.94358445318296,1.15,-0.28
